transaction_id,timestamp,sender_account,receiver_account,amount,channel,sender_city,device_id,merchant_category,is_fraud,fraud_pattern
TXN0012161,2026-06-04 13:17:11.000000,ACC10128,ACC10319,4117.07,NEFT,Aurangabad,DEV23155,ecommerce,0,none
TXN0012162,2026-06-04 13:18:23.000000,ACC10064,ACC10167,737.07,UPI,Delhi,DEV25353,fuel,0,none
TXN0012163,2026-06-04 13:21:52.000000,ACC10347,ACC10161,8952.58,NEFT,Nagpur,DEV23989,grocery,0,none
TXN0012164,2026-06-04 13:25:04.000000,ACC10156,ACC10130,1415.95,UPI,Nagpur,DEV71716,P2P,0,none
TXN0012165,2026-06-04 13:26:15.000000,ACC10164,ACC10153,1711.12,UPI,Kolhapur,DEV87463,P2P,0,none
TXN0012166,2026-06-04 13:26:59.000000,ACC10251,ACC10188,2843.6,UPI,Mumbai,DEV16485,travel,0,none
TXN0012167,2026-06-04 13:32:34.000000,ACC10316,ACC10324,1032.01,UPI,Amravati,DEV76548,ecommerce,0,none
TXN0012168,2026-06-04 13:33:13.000000,ACC10144,ACC10208,2416.66,UPI,Amravati,DEV18920,ecommerce,0,none
TXN0012169,2026-06-04 13:36:04.000000,ACC10187,ACC10087,1068.15,UPI,Nagpur,DEV59768,ecommerce,0,none
TXN0012170,2026-06-04 13:36:15.000000,ACC10228,ACC10062,1986.37,UPI,Thane,DEV62020,P2P,0,none
TXN0012171,2026-06-04 13:41:13.000000,ACC10340,ACC10208,778.61,UPI,Jaipur,DEV77675,ecommerce,0,none
TXN0012172,2026-06-04 13:44:11.000000,ACC10302,ACC10148,241.1,UPI,Thane,DEV97282,fuel,0,none
TXN0012173,2026-06-04 13:47:05.000000,ACC10069,ACC10021,8970.98,NEFT,Nashik,DEV53798,grocery,0,none
TXN0012174,2026-06-04 13:48:46.000000,ACC10235,ACC10312,2446.57,UPI,Aurangabad,DEV67115,grocery,0,none
TXN0012175,2026-06-04 13:49:27.000000,ACC10331,ACC10160,3039.07,UPI,Kolhapur,DEV22313,P2P,0,none
TXN0012176,2026-06-04 13:58:10.000000,ACC10171,ACC10020,559.72,IMPS,Pune,DEV32804,travel,0,none
TXN0012177,2026-06-04 13:58:41.000000,ACC10154,ACC10040,2565.83,UPI,Aurangabad,DEV43075,travel,0,none
TXN0012178,2026-06-04 13:58:44.000000,ACC10352,ACC10388,2078.39,IMPS,Thane,DEV26665,ecommerce,0,none
TXN0012179,2026-06-04 13:59:31.000000,ACC10201,ACC10259,1628.63,UPI,Mumbai,DEV19577,P2P,0,none
TXN0012180,2026-06-04 14:04:46.000000,ACC10226,ACC10164,1539.65,UPI,Bengaluru,DEV61516,P2P,0,none
TXN0012181,2026-06-04 14:06:38.000000,ACC10296,ACC10396,1251.94,UPI,Bengaluru,DEV52975,fuel,0,none
TXN0012182,2026-06-04 14:08:35.000000,ACC10100,ACC10324,2223.44,UPI,Thane,DEV22950,food_delivery,0,none
TXN0012183,2026-06-04 14:13:21.000000,ACC10006,ACC10111,2528.32,UPI,Delhi,DEV67947,P2P,0,none
TXN0012184,2026-06-04 14:20:48.000000,ACC10348,ACC10051,1248.18,UPI,Mumbai,DEV60533,ecommerce,0,none
TXN0012185,2026-06-04 14:21:14.000000,ACC10268,ACC10133,4013.68,UPI,Solapur,DEV22743,P2P,0,none
TXN0012186,2026-06-04 14:22:20.000000,ACC10120,ACC10208,973.28,UPI,Aurangabad,DEV57768,fuel,0,none
TXN0012187,2026-06-04 14:22:43.000000,ACC10084,ACC10201,1635.27,IMPS,Solapur,DEV36182,food_delivery,0,none
TXN0012188,2026-06-04 14:22:52.000000,ACC10319,ACC10194,1131.91,IMPS,Thane,DEV10405,P2P,0,none
TXN0012189,2026-06-04 14:23:40.000000,ACC10219,ACC10006,493.49,UPI,Kolhapur,DEV98217,food_delivery,0,none
TXN0012190,2026-06-04 14:31:37.000000,ACC10225,ACC10237,1860.75,UPI,Kolhapur,DEV80566,grocery,0,none
TXN0012191,2026-06-04 14:39:41.000000,ACC10229,ACC10305,1224.97,UPI,Nashik,DEV68430,travel,0,none
TXN0012192,2026-06-04 14:40:37.000000,ACC10189,ACC10264,2217.53,IMPS,Pune,DEV43871,grocery,0,none
TXN0012193,2026-06-04 14:43:54.000000,ACC10302,ACC10096,747.07,UPI,Thane,DEV97282,fuel,0,none
TXN0012194,2026-06-04 14:46:34.000000,ACC10244,ACC10263,1643.12,UPI,Nagpur,DEV48827,P2P,0,none
TXN0012195,2026-06-04 14:54:22.000000,ACC10260,ACC10304,1150.97,UPI,Thane,DEV79488,ecommerce,0,none
TXN0012196,2026-06-04 14:55:10.000000,ACC10021,ACC10025,1905.33,UPI,Delhi,DEV84902,ecommerce,0,none
TXN0012197,2026-06-04 15:00:53.000000,ACC10260,ACC10237,799.77,UPI,Thane,DEV79488,fuel,0,none
TXN0012198,2026-06-04 15:03:32.000000,ACC10361,ACC10338,3555.3,UPI,Solapur,DEV44605,P2P,0,none
TXN0012199,2026-06-04 15:04:21.000000,ACC10359,ACC10268,3207.17,UPI,Nashik,DEV56447,grocery,0,none
TXN0012200,2026-06-04 15:05:24.000000,ACC10354,ACC10127,1422.71,UPI,Nashik,DEV95980,P2P,0,none
TXN0012201,2026-06-04 15:06:55.000000,ACC10103,ACC10070,831.7,NEFT,Nashik,DEV55569,travel,0,none
TXN0012202,2026-06-04 15:08:38.000000,ACC10081,ACC10242,6488.96,NEFT,Pune,DEV59936,P2P,0,none
TXN0012203,2026-06-04 15:15:02.000000,ACC10358,ACC10268,972.3,UPI,Kolhapur,DEV15897,P2P,0,none
TXN0012204,2026-06-04 15:23:34.000000,ACC10282,ACC10048,1736.04,NEFT,Nashik,DEV53431,food_delivery,0,none
TXN0012205,2026-06-04 15:24:57.000000,ACC10205,ACC10287,915.47,UPI,Delhi,DEV27838,food_delivery,0,none
TXN0012206,2026-06-04 15:30:55.000000,ACC10249,ACC10100,767.42,UPI,Nagpur,DEV38300,utility,0,none
TXN0012207,2026-06-04 15:31:02.000000,ACC10227,ACC10289,1890.85,UPI,Nagpur,DEV95141,food_delivery,0,none
TXN0012208,2026-06-04 15:32:13.000000,ACC10056,ACC10115,481.01,UPI,Kolhapur,DEV25909,travel,0,none
TXN0012209,2026-06-04 15:34:44.000000,ACC10363,ACC10381,1612.57,UPI,Jaipur,DEV37186,grocery,0,none
TXN0012210,2026-06-04 15:36:30.000000,ACC10001,ACC10034,1821.99,IMPS,Thane,DEV87272,P2P,0,none
TXN0012211,2026-06-04 15:36:48.000000,ACC10080,ACC10229,903.14,UPI,Jaipur,DEV30719,P2P,0,none
TXN0012212,2026-06-04 15:38:33.000000,ACC10311,ACC10315,2337.73,UPI,Nashik,DEV93222,travel,0,none
TXN0012213,2026-06-04 15:39:40.000000,ACC10217,ACC10162,757.09,UPI,Delhi,DEV76115,travel,0,none
TXN0012214,2026-06-04 15:39:46.000000,ACC10211,ACC10099,1910.66,UPI,Jaipur,DEV93500,grocery,0,none
TXN0012215,2026-06-04 16:00:13.000000,ACC10387,ACC10312,692.26,UPI,Mumbai,DEV42537,utility,0,none
TXN0012216,2026-06-04 16:03:51.000000,ACC10312,ACC10045,442.88,UPI,Nagpur,DEV13327,utility,0,none
TXN0012217,2026-06-04 16:06:03.000000,ACC10191,ACC10360,958.69,UPI,Thane,DEV20662,travel,0,none
TXN0012218,2026-06-04 16:06:32.000000,ACC10038,ACC10207,1221.48,UPI,Pune,DEV60132,P2P,0,none
TXN0012219,2026-06-04 16:07:03.000000,ACC10113,ACC10359,1892.74,NEFT,Bengaluru,DEV19530,P2P,0,none
TXN0012220,2026-06-04 16:10:09.000000,ACC10145,ACC10203,624.85,NEFT,Delhi,DEV91237,P2P,0,none
TXN0012221,2026-06-04 16:10:43.000000,ACC10368,ACC10235,1221.26,UPI,Aurangabad,DEV48819,fuel,0,none
TXN0012222,2026-06-04 16:12:59.000000,ACC10071,ACC10375,1637.11,UPI,Kolhapur,DEV52613,P2P,0,none
TXN0012223,2026-06-04 16:24:22.000000,ACC10147,ACC10111,799.56,IMPS,Solapur,DEV67822,grocery,0,none
TXN0012224,2026-06-04 16:26:46.000000,ACC10274,ACC10282,1284.02,IMPS,Nagpur,DEV36285,P2P,0,none
TXN0012225,2026-06-04 16:27:06.000000,ACC10003,ACC10044,899.72,UPI,Amravati,DEV78501,utility,0,none
TXN0012226,2026-06-04 16:29:44.000000,ACC10329,ACC10246,3477.54,UPI,Thane,DEV82668,fuel,0,none
TXN0012227,2026-06-04 16:30:49.000000,ACC10176,ACC10072,394.75,UPI,Kolhapur,DEV54293,grocery,0,none
TXN0012228,2026-06-04 16:36:42.000000,ACC10265,ACC10398,1684.35,UPI,Amravati,DEV24931,P2P,0,none
TXN0012229,2026-06-04 16:38:34.000000,ACC10167,ACC10147,1534.86,UPI,Kolhapur,DEV94233,P2P,0,none
TXN0012230,2026-06-04 16:48:53.000000,ACC10118,ACC10264,1031.45,UPI,Solapur,DEV19822,P2P,0,none
TXN0012231,2026-06-04 16:50:19.000000,ACC10326,ACC10341,997.32,UPI,Pune,DEV34733,P2P,0,none
TXN0012232,2026-06-04 16:52:31.000000,ACC10113,ACC10385,1320.75,UPI,Bengaluru,DEV19530,utility,0,none
TXN0012233,2026-06-04 16:53:18.000000,ACC10165,ACC10203,1540.59,UPI,Jaipur,DEV65293,food_delivery,0,none
TXN0012234,2026-06-04 16:56:22.000000,ACC10298,ACC10289,1090.67,IMPS,Nashik,DEV96688,P2P,0,none
TXN0012235,2026-06-04 17:02:15.000000,ACC10244,ACC10351,730.78,UPI,Nagpur,DEV48827,ecommerce,0,none
TXN0012236,2026-06-04 17:04:38.000000,ACC10011,ACC10046,1584.06,UPI,Mumbai,DEV97361,P2P,0,none
TXN0012237,2026-06-04 17:09:45.000000,ACC10295,ACC10087,2149.31,UPI,Amravati,DEV98361,P2P,0,none
TXN0012238,2026-06-04 17:11:08.000000,ACC10237,ACC10133,749.96,UPI,Jaipur,DEV62946,P2P,0,none
TXN0012239,2026-06-04 17:14:52.000000,ACC10143,ACC10377,1418.15,IMPS,Pune,DEV14676,grocery,0,none
TXN0012240,2026-06-04 17:21:23.000000,ACC10106,ACC10356,454.64,UPI,Pune,DEV76507,P2P,0,none
TXN0012241,2026-06-04 17:27:26.000000,ACC10073,ACC10304,2333.3,NEFT,Bengaluru,DEV49501,ecommerce,0,none
TXN0012242,2026-06-04 17:28:47.000000,ACC10029,ACC10007,85.38,UPI,Thane,DEV70155,food_delivery,0,none
TXN0012243,2026-06-04 17:29:07.000000,ACC10249,ACC10253,639.44,NEFT,Nagpur,DEV38300,fuel,0,none
TXN0012244,2026-06-04 17:32:04.000000,ACC10344,ACC10037,1059.06,UPI,Jaipur,DEV76807,grocery,0,none
TXN0012245,2026-06-04 17:34:43.000000,ACC10043,ACC10232,550.7,UPI,Amravati,DEV24514,P2P,0,none
TXN0012246,2026-06-04 17:44:57.000000,ACC10187,ACC10008,948.42,UPI,Nagpur,DEV59768,ecommerce,0,none
TXN0012247,2026-06-04 17:45:59.000000,ACC10356,ACC10221,1194.63,UPI,Jaipur,DEV96378,fuel,0,none
TXN0012248,2026-06-04 17:47:00.000000,ACC10141,ACC10226,1713.17,NEFT,Mumbai,DEV43624,travel,0,none
TXN0012249,2026-06-04 17:47:17.000000,ACC10012,ACC10268,1638.59,UPI,Amravati,DEV80053,travel,0,none
TXN0012250,2026-06-04 17:50:42.000000,ACC10033,ACC10267,953.89,UPI,Solapur,DEV12773,fuel,0,none
TXN0012251,2026-06-04 17:57:26.000000,ACC10031,ACC10100,1937.18,UPI,Kolhapur,DEV67124,food_delivery,0,none
TXN0012252,2026-06-04 17:58:26.000000,ACC10092,ACC10359,1284.14,UPI,Aurangabad,DEV43628,travel,0,none
TXN0012253,2026-06-04 17:59:01.000000,ACC10084,ACC10369,1511.08,UPI,Solapur,DEV36182,utility,0,none
TXN0012254,2026-06-04 18:02:13.000000,ACC10328,ACC10387,688.41,IMPS,Amravati,DEV40773,utility,0,none
TXN0012255,2026-06-04 18:09:56.000000,ACC10165,ACC10304,1988.03,UPI,Jaipur,DEV65293,grocery,0,none
TXN0012256,2026-06-04 18:20:35.000000,ACC10149,ACC10190,3724.41,IMPS,Nashik,DEV56279,grocery,0,none
TXN0012257,2026-06-04 18:20:49.000000,ACC10144,ACC10352,1374.12,UPI,Amravati,DEV18920,travel,0,none
TXN0012258,2026-06-04 18:22:19.000000,ACC10030,ACC10120,829.86,IMPS,Bengaluru,DEV60870,fuel,0,none
TXN0012259,2026-06-04 18:23:04.000000,ACC10371,ACC10009,500.41,UPI,Bengaluru,DEV53187,fuel,0,none
TXN0012260,2026-06-04 18:23:21.000000,ACC10010,ACC10117,630.92,IMPS,Pune,DEV78227,food_delivery,0,none
TXN0012261,2026-06-04 18:25:14.000000,ACC10215,ACC10335,1441.37,UPI,Kolhapur,DEV77066,grocery,0,none
TXN0012262,2026-06-04 18:26:20.000000,ACC10011,ACC10289,1182.0,UPI,Mumbai,DEV97361,food_delivery,0,none
TXN0012263,2026-06-04 18:27:20.000000,ACC10162,ACC10159,2571.21,UPI,Mumbai,DEV35933,utility,0,none
TXN0012264,2026-06-04 18:31:20.000000,ACC10127,ACC10120,1089.03,UPI,Bengaluru,DEV15990,P2P,0,none
TXN0012265,2026-06-04 18:40:11.000000,ACC10347,ACC10071,4970.12,NEFT,Nagpur,DEV23989,P2P,0,none
TXN0012266,2026-06-04 18:46:55.000000,ACC10021,ACC10046,1124.63,IMPS,Delhi,DEV84902,P2P,0,none
TXN0012267,2026-06-04 18:47:37.000000,ACC10042,ACC10323,2282.41,UPI,Delhi,DEV75011,ecommerce,0,none
TXN0012268,2026-06-04 18:49:16.000000,ACC10238,ACC10170,1313.33,UPI,Jaipur,DEV13245,P2P,0,none
TXN0012269,2026-06-04 18:51:06.000000,ACC10369,ACC10206,433.06,IMPS,Thane,DEV85707,food_delivery,0,none
TXN0012270,2026-06-04 18:51:51.000000,ACC10286,ACC10383,973.25,UPI,Kolhapur,DEV54893,P2P,0,none
TXN0012271,2026-06-04 18:52:25.000000,ACC10397,ACC10341,565.18,UPI,Delhi,DEV22934,P2P,0,none
TXN0012272,2026-06-04 18:53:28.000000,ACC10310,ACC10160,703.78,IMPS,Nagpur,DEV59990,travel,0,none
TXN0012273,2026-06-04 19:05:19.000000,ACC10251,ACC10219,1918.5,UPI,Mumbai,DEV16485,travel,0,none
TXN0012274,2026-06-04 19:05:58.000000,ACC10064,ACC10230,1031.91,IMPS,Delhi,DEV25353,P2P,0,none
TXN0012275,2026-06-04 19:14:14.000000,ACC10342,ACC10134,221.37,UPI,Aurangabad,DEV31158,P2P,0,none
TXN0012276,2026-06-04 19:16:03.000000,ACC10026,ACC10263,1359.27,UPI,Thane,DEV73464,P2P,0,none
TXN0012277,2026-06-04 19:16:14.000000,ACC10065,ACC10381,418.37,UPI,Jaipur,DEV62294,utility,0,none
TXN0012278,2026-06-04 19:16:32.000000,ACC10331,ACC10212,1831.51,UPI,Kolhapur,DEV22313,utility,0,none
TXN0012279,2026-06-04 19:19:23.000000,ACC10374,ACC10398,1334.25,UPI,Thane,DEV51468,P2P,0,none
TXN0012280,2026-06-04 19:20:15.000000,ACC10353,ACC10395,1725.83,UPI,Nashik,DEV19170,utility,0,none
TXN0012281,2026-06-04 19:24:55.000000,ACC10054,ACC10394,348.78,UPI,Pune,DEV51019,fuel,0,none
TXN0012282,2026-06-04 19:30:35.000000,ACC10392,ACC10020,1516.36,UPI,Amravati,DEV41182,fuel,0,none
TXN0012283,2026-06-04 19:32:12.000000,ACC10166,ACC10136,3132.64,UPI,Solapur,DEV75313,grocery,0,none
TXN0012284,2026-06-04 19:33:51.000000,ACC10334,ACC10165,4461.27,IMPS,Thane,DEV92375,travel,0,none
TXN0012285,2026-06-04 19:36:44.000000,ACC10354,ACC10075,1708.34,UPI,Nashik,DEV95980,P2P,0,none
TXN0012286,2026-06-04 19:38:31.000000,ACC10022,ACC10085,1347.33,IMPS,Bengaluru,DEV44872,ecommerce,0,none
TXN0012287,2026-06-04 19:41:09.000000,ACC10317,ACC10039,938.17,UPI,Aurangabad,DEV14406,P2P,0,none
TXN0012288,2026-06-04 19:41:34.000000,ACC10281,ACC10274,2163.83,IMPS,Bengaluru,DEV40460,grocery,0,none
TXN0012289,2026-06-04 19:42:27.000000,ACC10378,ACC10067,373.34,IMPS,Delhi,DEV12815,P2P,0,none
TXN0012290,2026-06-04 19:46:48.000000,ACC10028,ACC10005,2409.91,UPI,Mumbai,DEV22581,grocery,0,none
TXN0012291,2026-06-04 19:48:38.000000,ACC10169,ACC10005,1184.75,UPI,Aurangabad,DEV63430,fuel,0,none
TXN0012292,2026-06-04 19:50:21.000000,ACC10224,ACC10278,476.46,UPI,Aurangabad,DEV98201,P2P,0,none
TXN0012293,2026-06-04 19:52:40.000000,ACC10136,ACC10205,1786.15,UPI,Delhi,DEV38618,travel,0,none
TXN0012294,2026-06-04 19:57:35.000000,ACC10295,ACC10288,3963.89,UPI,Amravati,DEV98361,ecommerce,0,none
TXN0012295,2026-06-04 19:59:46.000000,ACC10310,ACC10161,1034.62,UPI,Nagpur,DEV59990,food_delivery,0,none
TXN0012296,2026-06-04 20:02:05.000000,ACC10134,ACC10274,1991.37,IMPS,Delhi,DEV14804,P2P,0,none
TXN0012297,2026-06-04 20:02:10.000000,ACC10326,ACC10123,1807.9,UPI,Pune,DEV34733,P2P,0,none
TXN0012298,2026-06-04 20:02:32.000000,ACC10248,ACC10256,935.54,UPI,Amravati,DEV56824,P2P,0,none
TXN0012299,2026-06-04 20:10:44.000000,ACC10022,ACC10366,2130.01,IMPS,Bengaluru,DEV44872,P2P,0,none
TXN0012300,2026-06-04 20:11:55.000000,ACC10308,ACC10265,2133.81,UPI,Nashik,DEV98011,P2P,0,none
TXN0012301,2026-06-04 20:12:19.000000,ACC10066,ACC10364,730.79,UPI,Solapur,DEV63181,P2P,0,none
TXN0012302,2026-06-04 20:19:30.000000,ACC10398,ACC10208,1468.32,UPI,Mumbai,DEV25564,utility,0,none
TXN0012303,2026-06-04 20:20:16.000000,ACC10353,ACC10278,1015.26,NEFT,Nashik,DEV19170,food_delivery,0,none
TXN0012304,2026-06-04 20:23:10.000000,ACC10235,ACC10313,1350.32,NEFT,Aurangabad,DEV67115,travel,0,none
TXN0012305,2026-06-04 20:25:06.000000,ACC10040,ACC10122,634.59,UPI,Thane,DEV83261,travel,0,none
TXN0012306,2026-06-04 20:29:23.000000,ACC10128,ACC10052,1610.41,UPI,Aurangabad,DEV23155,ecommerce,0,none
TXN0012307,2026-06-04 20:38:41.000000,ACC10154,ACC10248,3259.36,UPI,Aurangabad,DEV43075,utility,0,none
TXN0012308,2026-06-04 20:41:08.000000,ACC10128,ACC10399,4042.78,UPI,Aurangabad,DEV23155,travel,0,none
TXN0012309,2026-06-04 20:44:50.000000,ACC10125,ACC10237,572.3,UPI,Nashik,DEV31299,P2P,0,none
TXN0012310,2026-06-04 20:49:36.000000,ACC10314,ACC10174,447.45,NEFT,Jaipur,DEV70776,travel,0,none
TXN0012311,2026-06-04 20:54:28.000000,ACC10166,ACC10265,3028.19,UPI,Solapur,DEV75313,ecommerce,0,none
TXN0012312,2026-06-04 21:02:09.000000,ACC10328,ACC10153,538.87,UPI,Amravati,DEV40773,P2P,0,none
TXN0012313,2026-06-04 21:10:25.000000,ACC10049,ACC10307,552.65,IMPS,Aurangabad,DEV91771,utility,0,none
TXN0012314,2026-06-04 21:14:05.000000,ACC10240,ACC10381,1885.08,IMPS,Pune,DEV61520,P2P,0,none
TXN0012315,2026-06-04 21:15:31.000000,ACC10194,ACC10372,1272.98,UPI,Kolhapur,DEV11107,grocery,0,none
TXN0012316,2026-06-04 21:18:35.000000,ACC10208,ACC10098,818.21,IMPS,Delhi,DEV64532,ecommerce,0,none
TXN0012317,2026-06-04 21:20:38.000000,ACC10056,ACC10147,594.32,UPI,Kolhapur,DEV25909,food_delivery,0,none
TXN0012318,2026-06-04 21:23:02.000000,ACC10261,ACC10149,657.33,UPI,Delhi,DEV71889,grocery,0,none
TXN0012319,2026-06-04 21:23:55.000000,ACC10361,ACC10274,2813.83,UPI,Solapur,DEV44605,travel,0,none
TXN0012320,2026-06-04 21:24:08.000000,ACC10152,ACC10396,236.43,IMPS,Mumbai,DEV22579,utility,0,none
TXN0012321,2026-06-04 21:24:52.000000,ACC10262,ACC10377,1231.47,IMPS,Delhi,DEV44905,P2P,0,none
TXN0012322,2026-06-04 21:28:26.000000,ACC10104,ACC10052,869.79,IMPS,Delhi,DEV62299,P2P,0,none
TXN0012323,2026-06-04 21:34:35.000000,ACC10309,ACC10016,3373.97,UPI,Mumbai,DEV81430,utility,0,none
TXN0012324,2026-06-04 21:38:03.000000,ACC10033,ACC10080,954.07,UPI,Solapur,DEV12773,travel,0,none
TXN0012325,2026-06-04 21:42:00.000000,ACC10255,ACC10002,441.79,UPI,Bengaluru,DEV11321,travel,0,none
TXN0012326,2026-06-04 21:45:04.000000,ACC10219,ACC10271,661.06,UPI,Kolhapur,DEV98217,fuel,0,none
TXN0012327,2026-06-04 21:48:50.000000,ACC10186,ACC10095,2203.98,UPI,Amravati,DEV44498,P2P,0,none
TXN0012328,2026-06-04 21:48:55.000000,ACC10232,ACC10267,1577.06,UPI,Pune,DEV20729,P2P,0,none
TXN0012329,2026-06-04 21:54:37.000000,ACC10351,ACC10017,1083.52,NEFT,Solapur,DEV70713,P2P,0,none
TXN0012330,2026-06-04 22:01:55.000000,ACC10332,ACC10012,794.25,UPI,Nagpur,DEV99781,P2P,0,none
TXN0012331,2026-06-04 22:02:43.000000,ACC10142,ACC10303,921.28,UPI,Bengaluru,DEV19150,fuel,0,none
TXN0012332,2026-06-04 22:07:35.000000,ACC10273,ACC10348,463.3,UPI,Jaipur,DEV14018,travel,0,none
TXN0012333,2026-06-04 22:40:54.000000,ACC10028,ACC10081,4269.57,UPI,Mumbai,DEV22581,grocery,0,none
TXN0012334,2026-06-04 22:50:26.000000,ACC10149,ACC10251,2788.82,IMPS,Nashik,DEV56279,P2P,0,none
TXN0012335,2026-06-04 22:57:25.000000,ACC10230,ACC10084,644.32,UPI,Pune,DEV23359,travel,0,none
TXN0012336,2026-06-04 23:05:40.000000,ACC10184,ACC10306,251.01,IMPS,Nashik,DEV24184,P2P,0,none
TXN0012337,2026-06-04 23:13:25.000000,ACC10372,ACC10101,2034.42,IMPS,Aurangabad,DEV30542,P2P,0,none
TXN0012338,2026-06-04 23:22:08.000000,ACC10326,ACC10089,875.2,UPI,Pune,DEV34733,food_delivery,0,none
TXN0012339,2026-06-04 23:26:52.000000,ACC10144,ACC10149,936.54,UPI,Amravati,DEV18920,P2P,0,none
TXN0012340,2026-06-04 23:36:22.000000,ACC10041,ACC10347,672.8,IMPS,Aurangabad,DEV12044,P2P,0,none
TXN0012341,2026-06-04 23:45:12.000000,ACC10203,ACC10215,677.03,IMPS,Bengaluru,DEV12609,P2P,0,none
TXN0012342,2026-06-04 23:54:36.000000,ACC10357,ACC10256,196.34,UPI,Nashik,DEV13697,ecommerce,0,none
TXN0012343,2026-06-05 00:32:34.000000,ACC10108,ACC10328,1272.16,IMPS,Mumbai,DEV45781,food_delivery,0,none
TXN0012344,2026-06-05 00:44:05.000000,ACC10397,ACC10042,849.46,NEFT,Delhi,DEV22934,travel,0,none
TXN0012345,2026-06-05 01:10:45.000000,ACC10245,ACC10030,2142.6,UPI,Kolhapur,DEV42458,travel,0,none
TXN0012346,2026-06-05 01:13:53.000000,ACC10377,ACC10217,1900.82,UPI,Pune,DEV10833,food_delivery,0,none
TXN0012347,2026-06-05 01:17:50.000000,ACC10373,ACC10252,974.94,UPI,Nagpur,DEV93733,P2P,1,velocity_burst
TXN0012348,2026-06-05 01:19:20.000000,ACC10373,ACC10326,234.92,UPI,Nagpur,DEV93733,P2P,1,velocity_burst
TXN0012349,2026-06-05 01:19:52.000000,ACC10373,ACC10368,863.8,UPI,Nagpur,DEV93733,P2P,1,velocity_burst
TXN0012350,2026-06-05 01:20:00.000000,ACC10373,ACC10044,203.57,UPI,Nagpur,DEV93733,P2P,1,velocity_burst
TXN0012351,2026-06-05 01:24:28.000000,ACC10373,ACC10328,545.29,UPI,Nagpur,DEV93733,P2P,1,velocity_burst
TXN0012352,2026-06-05 01:25:24.000000,ACC10373,ACC10373,739.74,UPI,Nagpur,DEV93733,P2P,1,velocity_burst
TXN0012353,2026-06-05 01:26:50.000000,ACC10373,ACC10219,578.66,UPI,Nagpur,DEV93733,P2P,1,velocity_burst
TXN0012354,2026-06-05 01:27:06.000000,ACC10373,ACC10006,555.78,UPI,Nagpur,DEV93733,P2P,1,velocity_burst
TXN0012355,2026-06-05 02:17:10.000000,ACC10376,ACC10189,17828.91,IMPS,Nashik,DEV26001,P2P,1,new_device_spike
TXN0012356,2026-06-05 02:38:49.000000,ACC10279,ACC10160,1887.94,UPI,Delhi,DEV78660,P2P,0,none
TXN0012357,2026-06-05 02:44:35.000000,ACC10103,ACC10074,1117.44,UPI,Nashik,DEV55569,food_delivery,0,none
TXN0012358,2026-06-05 04:15:32.000000,ACC10356,ACC10230,732.96,UPI,Jaipur,DEV96378,P2P,1,velocity_burst
TXN0012359,2026-06-05 04:17:13.000000,ACC10356,ACC10214,592.79,UPI,Jaipur,DEV96378,P2P,1,velocity_burst
TXN0012360,2026-06-05 04:17:44.000000,ACC10356,ACC10267,303.31,UPI,Jaipur,DEV96378,P2P,1,velocity_burst
TXN0012361,2026-06-05 04:19:34.000000,ACC10356,ACC10070,386.94,UPI,Jaipur,DEV96378,P2P,1,velocity_burst
TXN0012362,2026-06-05 04:19:53.000000,ACC10356,ACC10032,636.8,UPI,Jaipur,DEV96378,P2P,1,velocity_burst
TXN0012363,2026-06-05 04:20:06.000000,ACC10356,ACC10384,499.55,UPI,Jaipur,DEV96378,P2P,1,velocity_burst
TXN0012364,2026-06-05 04:20:58.000000,ACC10356,ACC10026,414.86,UPI,Jaipur,DEV96378,P2P,1,velocity_burst
TXN0012365,2026-06-05 04:26:02.000000,ACC10356,ACC10013,1002.02,UPI,Jaipur,DEV96378,P2P,1,velocity_burst
TXN0012366,2026-06-05 04:45:46.000000,ACC10230,ACC10201,8487.35,IMPS,Pune,DEV51658,P2P,1,new_device_spike
TXN0012367,2026-06-05 05:22:54.000000,ACC10104,ACC10313,493.22,UPI,Delhi,DEV62299,P2P,0,none
TXN0012368,2026-06-05 05:30:34.000000,ACC10147,ACC10091,1046.68,UPI,Solapur,DEV67822,P2P,0,none
TXN0012369,2026-06-05 05:41:09.000000,ACC10396,ACC10285,613.26,UPI,Pune,DEV63444,fuel,0,none
TXN0012370,2026-06-05 05:58:25.000000,ACC10258,ACC10171,200.52,UPI,Amravati,DEV20770,P2P,0,none
TXN0012371,2026-06-05 06:51:58.000000,ACC10196,ACC10247,800.56,UPI,Jaipur,DEV51268,P2P,0,none
TXN0012372,2026-06-05 06:55:06.000000,ACC10099,ACC10335,466.55,UPI,Nashik,DEV97463,P2P,0,none
TXN0012373,2026-06-05 07:11:20.000000,ACC10003,ACC10320,1438.47,NEFT,Amravati,DEV78501,P2P,0,none
TXN0012374,2026-06-05 07:17:48.000000,ACC10223,ACC10172,1029.19,UPI,Aurangabad,DEV18254,food_delivery,0,none
TXN0012375,2026-06-05 07:18:11.000000,ACC10126,ACC10063,8104.67,IMPS,Bengaluru,DEV83490,P2P,0,none
TXN0012376,2026-06-05 07:19:19.000000,ACC10150,ACC10142,1471.0,UPI,Bengaluru,DEV51651,utility,0,none
TXN0012377,2026-06-05 07:22:15.000000,ACC10093,ACC10024,657.87,IMPS,Amravati,DEV77210,P2P,0,none
